instance_id,gold_pass,total_cost_usd,tokens_per_edit,loop_count,model_family,_n_edits,_n_reads,_n_bash,_total_tokens,_total_prompt_tokens,_total_completion_tokens
scikit-learn__scikit-learn-13241,0,0.0,17937.3,15,deepseek,14,0,14,251122,247952,3170
django__django-12700,0,0.05301,10601.0,16,qwen-72b,0,0,14,10601,0,0
django__django-11999,0,0.181268,36253.0,32,qwen-72b,0,0,29,36253,0,0
django__django-13447,0,0.064477,12895.0,17,qwen-72b,0,0,15,12895,0,0
astropy__astropy-7746,0,0.131795,26359.0,23,qwen-72b,0,0,21,26359,0,0
django__django-10914,1,0.009233,1846.0,6,qwen-72b,0,0,4,1846,0,0
django__django-11848,0,0.020501,4100.0,8,qwen-72b,0,0,7,4100,0,0
django__django-11133,1,0.016191,3238.0,7,qwen-72b,0,0,5,3238,0,0
django__django-12983,0,0.037404,7480.0,12,qwen-72b,0,0,10,7480,0,0
django__django-13321,0,0.024511,4902.0,9,qwen-72b,0,0,7,4902,0,0
astropy__astropy-12907,0,0.020667,4133.0,9,qwen-72b,0,0,7,4133,0,0
django__django-12453,1,0.016741,3348.0,7,qwen-72b,0,0,5,3348,0,0
django__django-11283,0,0.054737,10947.0,18,qwen-72b,0,0,17,10947,0,0
django__django-12708,0,0.104426,20885.0,19,qwen-72b,0,0,18,20885,0,0
django__django-12113,0,0.036239,7247.0,13,qwen-72b,0,0,7,7247,0,0
astropy__astropy-6938,0,0.049668,9933.0,13,qwen-72b,0,0,11,9933,0,0
django__django-12747,0,0.060365,12073.0,15,qwen-72b,0,0,14,12073,0,0
django__django-14382,1,0.011998,2399.0,6,qwen-72b,0,0,4,2399,0,0
django__django-13265,0,0.115989,23197.0,33,qwen-72b,0,0,28,23197,0,0
django__django-13660,0,0.023404,4680.0,10,qwen-72b,0,0,6,4680,0,0
django__django-13768,0,0.091869,18373.0,24,qwen-72b,0,0,23,18373,0,0
django__django-14608,0,0.01808,3616.0,8,qwen-72b,0,0,6,3616,0,0
django__django-11179,0,0.12395,24789.0,33,qwen-72b,0,0,28,24789,0,0
django__django-14155,0,0.032304,6460.0,11,qwen-72b,0,0,10,6460,0,0
django__django-13590,0,0.040092,8018.0,16,qwen-72b,0,0,13,8018,0,0
django__django-11099,0,0.047554,9510.0,18,qwen-72b,0,0,15,9510,0,0
django__django-11583,0,0.078148,15629.0,22,qwen-72b,0,0,19,15629,0,0
django__django-10924,0,0.079557,15911.0,24,qwen-72b,0,0,22,15911,0,0
astropy__astropy-14995,0,0.158066,31613.0,31,qwen-72b,0,0,30,31613,0,0
django__django-12308,0,0.169758,33951.0,32,qwen-72b,0,0,29,33951,0,0
django__django-13033,0,0.102022,20404.0,32,qwen-72b,0,0,29,20404,0,0
django__django-11019,0,0.038497,7699.0,13,qwen-72b,0,0,11,7699,0,0
astropy__astropy-14365,0,0.0,,37,qwen-72b,0,0,24,0,0,0
django__django-13925,0,0.163379,32675.0,32,qwen-72b,0,0,29,32675,0,0
django__django-11905,0,0.185175,37035.0,36,qwen-72b,0,0,25,37035,0,0
django__django-12284,0,0.050466,10093.0,15,qwen-72b,0,0,14,10093,0,0
django__django-13230,0,0.048068,9613.0,18,qwen-72b,0,0,10,9613,0,0
django__django-13964,0,0.030922,6184.0,12,qwen-72b,0,0,10,6184,0,0
django__django-12286,0,0.047831,9566.0,14,qwen-72b,0,0,11,9566,0,0
django__django-14534,0,0.078204,15640.0,20,qwen-72b,0,0,18,15640,0,0
django__django-13028,0,0.121615,24323.0,29,qwen-72b,0,0,28,24323,0,0
django__django-13401,0,0.186692,37338.0,34,qwen-72b,0,0,27,37338,0,0
django__django-12184,0,0.15629,31258.0,33,qwen-72b,0,0,27,31258,0,0
django__django-14580,0,0.027336,5467.0,15,qwen-72b,0,0,9,5467,0,0
django__django-11910,0,0.106342,21268.0,34,qwen-72b,0,0,27,21268,0,0
django__django-15400,0,0.018745,3748.0,8,qwen-72b,0,0,7,3748,0,0
astropy__astropy-14182,0,0.066665,13332.0,22,qwen-72b,0,0,19,13332,0,0
django__django-13658,1,0.16696,33391.0,36,qwen-72b,0,0,25,33391,0,0
django__django-11630,0,0.172302,34460.0,27,qwen-72b,0,0,23,34460,0,0
django__django-14667,0,0.134947,26989.0,29,qwen-72b,0,0,25,26989,0,0
django__django-11001,0,0.171821,34364.0,33,qwen-72b,0,0,27,34364,0,0
django__django-14016,0,0.021805,4360.0,11,qwen-72b,0,0,8,4360,0,0
django__django-13757,0,0.188021,37604.0,32,qwen-72b,0,0,29,37604,0,0
django__django-13220,0,0.145596,29119.0,28,qwen-72b,0,0,22,29119,0,0
django__django-11815,0,0.142337,28467.0,35,qwen-72b,0,0,26,28467,0,0
django__django-16255,1,0.009268,1853.0,5,qwen-72b,0,0,3,1853,0,0
django__django-13710,0,0.131809,26361.0,32,qwen-72b,0,0,29,26361,0,0
django__django-14017,0,0.10236,20472.0,22,qwen-72b,0,0,16,20472,0,0
django__django-16527,1,0.005337,1067.0,4,qwen-72b,0,0,2,1067,0,0
django__django-16229,0,0.050403,10080.0,18,qwen-72b,0,0,12,10080,0,0
django__django-11797,0,0.178648,35729.0,33,qwen-72b,0,0,28,35729,0,0
django__django-14997,0,0.164398,32879.0,33,qwen-72b,0,0,28,32879,0,0
django__django-14787,1,0.160986,32197.0,32,qwen-72b,0,0,29,32197,0,0
django__django-13448,0,0.123818,24763.0,33,qwen-72b,0,0,28,24763,0,0
django__django-16046,0,0.062173,12434.0,19,qwen-72b,0,0,18,12434,0,0
django__django-15347,0,0.045007,9001.0,16,qwen-72b,0,0,11,9001,0,0
django__django-12915,0,0.151607,30321.0,32,qwen-72b,0,0,29,30321,0,0
django__django-11422,0,0.097255,19450.0,29,qwen-72b,0,0,26,19450,0,0
django__django-14752,0,0.065282,13056.0,19,qwen-72b,0,0,16,13056,0,0
django__django-15790,0,0.08866,17732.0,23,qwen-72b,0,0,19,17732,0,0
django__django-12589,0,0.186372,37274.0,31,qwen-72b,0,0,30,37274,0,0
matplotlib__matplotlib-22711,0,0.013497,2699.0,7,qwen-72b,0,0,5,2699,0,0
django__django-15202,0,0.168659,33731.0,30,qwen-72b,0,0,26,33731,0,0
django__django-15902,0,0.040381,8076.0,15,qwen-72b,0,0,12,8076,0,0
django__django-12856,0,0.140312,28062.0,34,qwen-72b,0,0,27,28062,0,0
django__django-15781,0,0.05783,11565.0,19,qwen-72b,0,0,15,11565,0,0
django__django-11564,0,0.167985,33597.0,35,qwen-72b,0,0,26,33597,0,0
django__django-15789,1,0.067191,13438.0,19,qwen-72b,0,0,15,13438,0,0
django__django-14238,0,0.157068,31413.0,34,qwen-72b,0,0,27,31413,0,0
matplotlib__matplotlib-23563,0,0.016553,3310.0,8,qwen-72b,0,0,6,3310,0,0
django__django-15819,0,0.051752,10350.0,14,qwen-72b,0,0,11,10350,0,0
django__django-14915,0,0.170468,34093.0,36,qwen-72b,0,0,25,34093,0,0
django__django-15851,0,0.058903,11780.0,23,qwen-72b,0,0,20,11780,0,0
matplotlib__matplotlib-23964,0,0.029758,5951.0,12,qwen-72b,0,0,10,5951,0,0
django__django-16400,0,0.045469,9093.0,14,qwen-72b,0,0,13,9093,0,0
django__django-11039,1,0.166058,33211.0,31,qwen-72b,0,0,30,33211,0,0
django__django-15213,0,0.189123,37824.0,32,qwen-72b,0,0,29,37824,0,0
django__django-15320,0,0.202291,40458.0,32,qwen-72b,0,0,29,40458,0,0
django__django-16595,1,0.068338,13667.0,19,qwen-72b,0,0,18,13667,0,0
django__django-16379,1,0.022223,4444.0,11,qwen-72b,0,0,7,4444,0,0
matplotlib__matplotlib-24970,0,0.008395,1679.0,5,qwen-72b,0,0,3,1679,0,0
django__django-16041,0,0.08717,17434.0,33,qwen-72b,0,0,28,17434,0,0
django__django-12497,0,0.11782,23563.0,31,qwen-72b,0,0,30,23563,0,0
django__django-16910,0,0.068669,13733.0,17,qwen-72b,0,0,16,13733,0,0
django__django-15814,0,0.133098,26619.0,31,qwen-72b,0,0,30,26619,0,0
django__django-16139,0,0.066487,13297.0,20,qwen-72b,0,0,17,13297,0,0
django__django-12908,0,0.179585,35916.0,35,qwen-72b,0,0,26,35916,0,0
django__django-15498,0,0.151856,30371.0,34,qwen-72b,0,0,27,30371,0,0
matplotlib__matplotlib-25433,0,0.026303,5260.0,13,qwen-72b,0,0,11,5260,0,0
matplotlib__matplotlib-23913,0,0.038677,7735.0,12,qwen-72b,0,0,11,7735,0,0
django__django-15388,0,0.07652,15304.0,32,qwen-72b,0,0,29,15304,0,0
matplotlib__matplotlib-24265,0,0.017759,3551.0,10,qwen-72b,0,0,6,3551,0,0
django__django-15738,0,0.117796,23559.0,32,qwen-72b,0,0,29,23559,0,0
psf__requests-3362,0,0.006744,1348.0,5,qwen-72b,0,0,3,1348,0,0
matplotlib__matplotlib-25498,0,0.022227,4445.0,11,qwen-72b,0,0,7,4445,0,0
psf__requests-2148,0,0.019334,3866.0,8,qwen-72b,0,0,6,3866,0,0
django__django-16816,0,0.095277,19055.0,28,qwen-72b,0,0,21,19055,0,0
django__django-16820,0,0.090694,18138.0,25,qwen-72b,0,0,24,18138,0,0
django__django-15695,0,0.134715,26943.0,34,qwen-72b,0,0,27,26943,0,0
psf__requests-2317,0,0.011941,2388.0,6,qwen-72b,0,0,4,2388,0,0
psf__requests-1963,0,0.011934,2386.0,6,qwen-72b,0,0,4,2386,0,0
pallets__flask-4045,0,0.023375,4675.0,12,qwen-72b,0,0,10,4675,0,0
matplotlib__matplotlib-26011,0,0.0,,39,qwen-72b,0,0,22,0,0,0
matplotlib__matplotlib-25079,0,0.035585,7116.0,13,qwen-72b,0,0,11,7116,0,0
pydata__xarray-3364,0,0.040874,8174.0,13,qwen-72b,0,0,10,8174,0,0
matplotlib__matplotlib-25332,0,0.0,,40,qwen-72b,0,0,21,0,0,0
django__django-16873,1,0.145546,29109.0,32,qwen-72b,0,0,24,29109,0,0
matplotlib__matplotlib-23314,0,0.0,,38,qwen-72b,0,0,23,0,0,0
pydata__xarray-5131,0,0.0,,40,qwen-72b,0,0,21,0,0,0
pylint-dev__pylint-7228,0,0.02591,5182.0,11,qwen-72b,0,0,9,5182,0,0
django__django-17087,0,0.151947,30389.0,32,qwen-72b,0,0,29,30389,0,0
matplotlib__matplotlib-26020,0,0.058548,11709.0,13,qwen-72b,0,0,10,11709,0,0
matplotlib__matplotlib-24334,0,0.011319,2263.0,33,qwen-72b,0,0,22,2263,0,0
django__django-16408,0,0.170825,34164.0,32,qwen-72b,0,0,29,34164,0,0
pytest-dev__pytest-7168,0,0.024548,4909.0,9,qwen-72b,0,0,7,4909,0,0
matplotlib__matplotlib-23987,0,0.17687,35373.0,36,qwen-72b,0,0,25,35373,0,0
pallets__flask-4992,0,0.048298,9659.0,16,qwen-72b,0,0,13,9659,0,0
pydata__xarray-4248,0,0.0,,39,qwen-72b,0,0,22,0,0,0
mwaskom__seaborn-3190,0,0.0,,38,qwen-72b,0,0,23,0,0,0
matplotlib__matplotlib-23562,0,0.0,,35,qwen-72b,0,0,26,0,0,0
psf__requests-2674,0,0.071847,14369.0,17,qwen-72b,0,0,16,14369,0,0
matplotlib__matplotlib-23476,0,0.156153,31230.0,32,qwen-72b,0,0,29,31230,0,0
pytest-dev__pytest-6116,0,0.031826,6365.0,11,qwen-72b,0,0,9,6365,0,0
pytest-dev__pytest-8365,0,0.018886,3777.0,9,qwen-72b,0,0,7,3777,0,0
scikit-learn__scikit-learn-13241,0,0.017705,3540.0,7,qwen-72b,0,0,5,3540,0,0
django__django-17051,0,0.197486,39497.0,37,qwen-72b,0,0,24,39497,0,0
matplotlib__matplotlib-23299,0,0.167545,33509.0,36,qwen-72b,0,0,25,33509,0,0
pylint-dev__pylint-5859,0,0.0,,40,qwen-72b,0,0,21,0,0,0
pytest-dev__pytest-5221,0,0.134864,26972.0,32,qwen-72b,0,0,29,26972,0,0
scikit-learn__scikit-learn-10508,0,0.021553,4310.0,9,qwen-72b,0,0,8,4310,0,0
pytest-dev__pytest-5692,0,0.064177,12835.0,14,qwen-72b,0,0,13,12835,0,0
pallets__flask-5063,0,0.18217,36433.0,32,qwen-72b,0,0,29,36433,0,0
pytest-dev__pytest-11143,0,0.142079,28415.0,25,qwen-72b,0,0,22,28415,0,0
pydata__xarray-4094,0,0.117203,23440.0,24,qwen-72b,0,0,19,23440,0,0
scikit-learn__scikit-learn-25500,0,0.022649,4529.0,11,qwen-72b,0,0,7,4529,0,0
pytest-dev__pytest-5413,0,0.092141,18428.0,22,qwen-72b,0,0,19,18428,0,0
pytest-dev__pytest-5103,0,0.11803,23606.0,31,qwen-72b,0,0,30,23606,0,0
scikit-learn__scikit-learn-13497,0,0.053199,10639.0,18,qwen-72b,0,0,16,10639,0,0
mwaskom__seaborn-3407,0,0.172453,34490.0,32,qwen-72b,0,0,29,34490,0,0
pytest-dev__pytest-11148,0,0.157143,31428.0,28,qwen-72b,0,0,24,31428,0,0
scikit-learn__scikit-learn-25638,0,0.033253,6650.0,12,qwen-72b,0,0,10,6650,0,0
pylint-dev__pylint-7080,0,0.203459,40691.0,32,qwen-72b,0,0,29,40691,0,0
scikit-learn__scikit-learn-13142,0,0.035937,7187.0,14,qwen-72b,0,0,10,7187,0,0
mwaskom__seaborn-3010,0,0.159046,31809.0,31,qwen-72b,0,0,30,31809,0,0
scikit-learn__scikit-learn-11040,0,0.079044,15808.0,19,qwen-72b,0,0,16,15808,0,0
scikit-learn__scikit-learn-10949,0,0.0,,40,qwen-72b,0,0,21,0,0,0
scikit-learn__scikit-learn-14087,0,0.0,,40,qwen-72b,0,0,21,0,0,0
pylint-dev__pylint-7993,0,0.18088,36175.0,32,qwen-72b,0,0,29,36175,0,0
pytest-dev__pytest-5495,0,0.037439,7487.0,13,qwen-72b,0,0,10,7487,0,0
scikit-learn__scikit-learn-15512,0,0.056848,11369.0,16,qwen-72b,0,0,13,11369,0,0
pytest-dev__pytest-7220,0,0.117119,23423.0,32,qwen-72b,0,0,29,23423,0,0
matplotlib__matplotlib-18869,0,0.174733,34946.0,32,qwen-72b,0,0,29,34946,0,0
sphinx-doc__sphinx-8273,0,0.035472,7094.0,14,qwen-72b,0,0,13,7094,0,0
scikit-learn__scikit-learn-11281,0,0.100105,20020.0,21,qwen-72b,0,0,17,20020,0,0
sphinx-doc__sphinx-8506,0,0.037564,7512.0,13,qwen-72b,0,0,11,7512,0,0
sphinx-doc__sphinx-7686,0,0.019948,3989.0,10,qwen-72b,0,0,6,3989,0,0
scikit-learn__scikit-learn-14092,0,0.075547,15109.0,32,qwen-72b,0,0,29,15109,0,0
pytest-dev__pytest-8906,0,0.156922,31384.0,32,qwen-72b,0,0,29,31384,0,0
scikit-learn__scikit-learn-25747,0,0.101057,20211.0,28,qwen-72b,0,0,27,20211,0,0
pytest-dev__pytest-9359,0,0.133242,26648.0,29,qwen-72b,0,0,24,26648,0,0
sphinx-doc__sphinx-8721,0,0.063978,12795.0,16,qwen-72b,0,0,15,12795,0,0
scikit-learn__scikit-learn-10297,0,0.0,,37,qwen-72b,0,0,24,0,0,0
sphinx-doc__sphinx-7975,0,0.105072,21014.0,27,qwen-72b,0,0,23,21014,0,0
matplotlib__matplotlib-25442,0,0.112279,22455.0,33,qwen-72b,0,0,28,22455,0,0
scikit-learn__scikit-learn-25570,0,0.174414,34882.0,34,qwen-72b,0,0,27,34882,0,0
sympy__sympy-13146,0,0.024262,4852.0,12,qwen-72b,0,0,10,4852,0,0
sphinx-doc__sphinx-10325,0,0.100613,20122.0,21,qwen-72b,0,0,18,20122,0,0
sympy__sympy-12171,0,0.071128,14225.0,18,qwen-72b,0,0,16,14225,0,0
sympy__sympy-11400,0,0.117504,23500.0,20,qwen-72b,0,0,18,23500,0,0
sympy__sympy-13043,0,0.034732,6946.0,13,qwen-72b,0,0,11,6946,0,0
django__django-13158,0,0.115296,23059.0,31,qwen-72b,0,0,30,23059,0,0
django__django-12470,0,0.142343,28468.0,29,qwen-72b,0,0,26,28468,0,0
sympy__sympy-13177,0,0.029093,5818.0,9,qwen-72b,0,0,8,5818,0,0
django__django-14730,0,0.107735,21547.0,20,qwen-72b,0,0,19,21547,0,0
django__django-11049,0,0.168912,33782.0,31,qwen-72b,0,0,30,33782,0,0
django__django-11964,0,0.159331,31866.0,31,qwen-72b,0,0,30,31866,0,0
django__django-14672,0,0.133919,26783.0,32,qwen-72b,0,0,29,26783,0,0
django__django-11742,0,0.114488,22897.0,25,qwen-72b,0,0,24,22897,0,0
django__django-13551,0,0.158629,31725.0,32,qwen-72b,0,0,29,31725,0,0
django__django-11620,1,0.164625,32924.0,32,qwen-72b,0,0,29,32924,0,0
django__django-14411,0,0.170085,34017.0,31,qwen-72b,0,0,30,34017,0,0
django__django-14855,1,0.14054,28107.0,31,qwen-72b,0,0,30,28107,0,0
django__django-12125,0,0.115387,23077.0,31,qwen-72b,0,0,30,23077,0,0
django__django-13315,0,0.10453,20906.0,21,qwen-72b,0,0,17,20906,0,0
django__django-15996,0,0.038329,7665.0,14,qwen-72b,0,0,13,7665,0,0
matplotlib__matplotlib-24149,0,0.022249,4449.0,10,qwen-72b,0,0,8,4449,0,0
matplotlib__matplotlib-22835,0,0.0,,35,qwen-72b,0,0,26,0,0,0
psf__requests-863,0,0.019785,3957.0,8,qwen-72b,0,0,6,3957,0,0
pylint-dev__pylint-6506,0,0.020266,4053.0,8,qwen-72b,0,0,7,4053,0,0
mwaskom__seaborn-2848,0,0.044416,8883.0,16,qwen-72b,0,0,14,8883,0,0
django__django-13933,0,0.185408,37081.0,32,qwen-72b,0,0,26,37081,0,0
pydata__xarray-4493,0,0.0,,37,qwen-72b,0,0,24,0,0,0
scikit-learn__scikit-learn-12471,1,0.111306,22261.0,23,qwen-72b,0,0,21,22261,0,0
matplotlib__matplotlib-25311,0,0.102366,20473.0,32,qwen-72b,0,0,29,20473,0,0
scikit-learn__scikit-learn-14894,0,0.018612,3722.0,8,qwen-72b,0,0,7,3722,0,0
pytest-dev__pytest-7373,1,0.158796,31759.0,31,qwen-72b,0,0,30,31759,0,0
scikit-learn__scikit-learn-13496,0,0.106599,21319.0,21,qwen-72b,0,0,19,21319,0,0
pytest-dev__pytest-7490,0,0.168299,33659.0,26,qwen-72b,0,0,25,33659,0,0
sphinx-doc__sphinx-11445,0,0.112766,22553.0,29,qwen-72b,0,0,25,22553,0,0
scikit-learn__scikit-learn-13779,0,0.03677,7354.0,13,qwen-72b,0,0,12,7354,0,0
pylint-dev__pylint-7114,0,0.048542,9708.0,15,qwen-72b,0,0,14,9708,0,0
django__django-15061,0,0.057419,11483.0,17,qwen-72b,0,0,15,11483,0,0
sphinx-doc__sphinx-10451,0,0.0,,39,qwen-72b,0,0,22,0,0,0
sphinx-doc__sphinx-8282,0,0.180272,36054.0,31,qwen-72b,0,0,30,36054,0,0
sphinx-doc__sphinx-8435,0,0.147296,29459.0,32,qwen-72b,0,0,29,29459,0,0
django__django-15252,0,0.141475,28294.0,33,qwen-72b,0,0,28,28294,0,0
sphinx-doc__sphinx-8713,0,0.0,,39,qwen-72b,0,0,22,0,0,0
scikit-learn__scikit-learn-14983,0,0.061287,12257.0,15,qwen-72b,0,0,13,12257,0,0
sympy__sympy-12236,0,0.04459,8918.0,14,qwen-72b,0,0,12,8918,0,0
sympy__sympy-11870,0,0.0,,37,qwen-72b,0,0,24,0,0,0
sympy__sympy-12454,0,0.008272,1654.0,5,qwen-72b,0,0,3,1654,0,0
sympy__sympy-11897,0,0.0,,41,qwen-72b,0,0,20,0,0,0
sphinx-doc__sphinx-8627,0,0.0,,39,qwen-72b,0,0,22,0,0,0
sympy__sympy-12481,0,0.042627,8525.0,12,qwen-72b,0,0,11,8525,0,0
sphinx-doc__sphinx-8474,0,0.162065,32412.0,27,qwen-72b,0,0,25,32412,0,0
sympy__sympy-13773,0,0.0,,38,qwen-72b,0,0,23,0,0,0
sympy__sympy-14024,0,0.047185,9436.0,13,qwen-72b,0,0,12,9436,0,0
sympy__sympy-15345,0,0.014103,2820.0,7,qwen-72b,0,0,5,2820,0,0
sympy__sympy-13647,0,0.0,,39,qwen-72b,0,0,22,0,0,0
sympy__sympy-16106,0,0.013213,2642.0,6,qwen-72b,0,0,4,2642,0,0
sympy__sympy-16281,0,0.040927,8185.0,12,qwen-72b,0,0,10,8185,0,0
sympy__sympy-14396,0,0.015346,3069.0,7,qwen-72b,0,0,6,3069,0,0
sympy__sympy-20442,0,0.030873,6174.0,13,qwen-72b,0,0,12,6174,0,0
sympy__sympy-15011,0,0.152597,30519.0,32,qwen-72b,0,0,29,30519,0,0
sympy__sympy-21171,0,0.030919,6183.0,9,qwen-72b,0,0,7,6183,0,0
sympy__sympy-21627,0,0.138373,27674.0,28,qwen-72b,0,0,27,27674,0,0
sympy__sympy-14774,1,0.044751,8950.0,12,qwen-72b,0,0,10,8950,0,0
sympy__sympy-13437,0,0.025221,5044.0,11,qwen-72b,0,0,9,5044,0,0
sympy__sympy-15609,0,0.040642,8128.0,12,qwen-72b,0,0,10,8128,0,0
sympy__sympy-21614,0,0.041244,8248.0,13,qwen-72b,0,0,11,8248,0,0
sympy__sympy-18199,0,0.021738,4347.0,11,qwen-72b,0,0,7,4347,0,0
sympy__sympy-18835,0,0.03061,6121.0,13,qwen-72b,0,0,9,6121,0,0
sympy__sympy-17022,0,0.0,,37,qwen-72b,0,0,24,0,0,0
sympy__sympy-15308,0,0.0,,41,qwen-72b,0,0,20,0,0,0
sympy__sympy-22005,0,0.032455,6490.0,11,qwen-72b,0,0,9,6490,0,0
sympy__sympy-18621,0,0.047604,9520.0,15,qwen-72b,0,0,9,9520,0,0
sympy__sympy-21379,0,0.088455,17690.0,21,qwen-72b,0,0,18,17690,0,0
sympy__sympy-20154,0,0.0,,36,qwen-72b,0,0,25,0,0,0
sympy__sympy-13915,0,0.075182,15036.0,19,qwen-72b,0,0,17,15036,0,0
sympy__sympy-16792,0,0.144979,28995.0,33,qwen-72b,0,0,28,28995,0,0
sympy__sympy-21055,1,0.022913,4582.0,9,qwen-72b,0,0,7,4582,0,0
sympy__sympy-14317,0,0.0,,38,qwen-72b,0,0,23,0,0,0
sympy__sympy-20639,0,0.0,,40,qwen-72b,0,0,21,0,0,0
sympy__sympy-13480,0,0.063638,12727.0,18,qwen-72b,0,0,15,12727,0,0
sympy__sympy-13971,0,0.193924,38784.0,31,qwen-72b,0,0,30,38784,0,0
sympy__sympy-19487,0,0.06323,12646.0,20,qwen-72b,0,0,19,12646,0,0
sympy__sympy-20590,0,0.0,,38,qwen-72b,0,0,23,0,0,0
sympy__sympy-13031,0,0.0,,40,qwen-72b,0,0,21,0,0,0
sympy__sympy-14308,0,0.078934,15786.0,20,qwen-72b,0,0,19,15786,0,0
sympy__sympy-22714,1,0.03185,6369.0,11,qwen-72b,0,0,9,6369,0,0
sympy__sympy-18532,0,0.0,,41,qwen-72b,0,0,20,0,0,0
sympy__sympy-24152,0,0.030336,6067.0,11,qwen-72b,0,0,10,6067,0,0
sympy__sympy-20322,0,0.214702,42940.0,33,qwen-72b,0,0,28,42940,0,0
sympy__sympy-20212,0,0.029445,5888.0,11,qwen-72b,0,0,10,5888,0,0
sympy__sympy-14817,0,0.155243,31048.0,32,qwen-72b,0,0,29,31048,0,0
sympy__sympy-24102,0,0.07368,14735.0,17,qwen-72b,0,0,15,14735,0,0
sympy__sympy-22840,0,0.034298,6859.0,11,qwen-72b,0,0,9,6859,0,0
sympy__sympy-21612,0,0.104878,20975.0,32,qwen-72b,0,0,29,20975,0,0
sympy__sympy-23262,0,0.0,,37,qwen-72b,0,0,24,0,0,0
sympy__sympy-16503,0,0.006864,1372.0,6,qwen-72b,0,0,4,1372,0,0
sympy__sympy-20049,0,0.068968,13793.0,19,qwen-72b,0,0,14,13793,0,0
sympy__sympy-15346,0,0.109133,21826.0,21,qwen-72b,0,0,18,21826,0,0
sympy__sympy-13895,0,0.177693,35538.0,35,qwen-72b,0,0,26,35538,0,0
sympy__sympy-18057,0,0.043659,8731.0,15,qwen-72b,0,0,12,8731,0,0
sympy__sympy-19254,0,0.0,,37,qwen-72b,0,0,24,0,0,0
sympy__sympy-18189,0,0.024806,4961.0,10,qwen-72b,0,0,8,4961,0,0
sympy__sympy-18087,0,0.107999,21599.0,19,qwen-72b,0,0,18,21599,0,0
sympy__sympy-17655,0,0.171659,34331.0,31,qwen-72b,0,0,30,34331,0,0
sympy__sympy-24213,0,0.089952,17990.0,22,qwen-72b,0,0,21,17990,0,0
sympy__sympy-21847,0,0.0,,36,qwen-72b,0,0,25,0,0,0
sympy__sympy-23191,0,0.116057,23211.0,21,qwen-72b,0,0,20,23211,0,0
sympy__sympy-24909,0,0.086316,17263.0,23,qwen-72b,0,0,20,17263,0,0
sympy__sympy-24066,0,0.115909,23181.0,23,qwen-72b,0,0,22,23181,0,0
sympy__sympy-17139,0,0.0,,40,qwen-72b,0,0,21,0,0,0
sympy__sympy-17630,0,0.138084,27616.0,29,qwen-72b,0,0,24,27616,0,0
sympy__sympy-18698,0,0.184955,36990.0,32,qwen-72b,0,0,29,36990,0,0
sympy__sympy-23117,0,0.182314,36462.0,33,qwen-72b,0,0,28,36462,0,0
django__django-14999,0,0.04496,8992.0,13,qwen-72b,0,0,10,8992,0,0
scikit-learn__scikit-learn-15535,0,0.096172,19234.0,19,qwen-72b,0,0,17,19234,0,0
sympy__sympy-15678,0,0.0,,44,qwen-72b,0,0,17,0,0,0
sympy__sympy-16988,0,0.02916,5831.0,10,qwen-72b,0,0,9,5831,0,0
sphinx-doc__sphinx-8595,0,0.0,,34,qwen-72b,0,0,24,0,0,0
scikit-learn__scikit-learn-13584,0,0.148582,29716.0,29,qwen-72b,0,0,27,29716,0,0
sympy__sympy-19007,0,0.108057,21611.0,25,qwen-72b,0,0,24,21611,0,0
sympy__sympy-13471,0,0.142281,28456.0,32,qwen-72b,0,0,29,28456,0,0
sympy__sympy-12419,0,0.151062,30212.0,31,qwen-72b,0,0,30,30212,0,0
sphinx-doc__sphinx-8801,0,0.041908,8381.0,18,qwen-72b,0,0,14,8381,0,0
pytest-dev__pytest-5227,1,0.054152,10830.0,18,qwen-72b,0,0,16,10830,0,0
pytest-dev__pytest-7432,1,0.126812,25362.0,26,qwen-72b,0,0,23,25362,0,0
sphinx-doc__sphinx-7738,0,0.1201,24019.0,31,qwen-72b,0,0,30,24019,0,0
scikit-learn__scikit-learn-13439,1,0.174105,34820.0,31,qwen-72b,0,0,27,34820,0,0
django__django-11815,0,0.267188,23978.0,25,llama-70b,24,0,22,575472,567904,7568
django__django-11049,0,0.321274,28911.1,24,llama-70b,24,0,20,693867,689331,4536
astropy__astropy-14182,0,0.402929,36286.7,24,llama-70b,24,0,20,870881,865067,5814
django__django-11848,0,0.123968,21880.2,15,llama-70b,12,0,14,262563,257480,5083
django__django-11630,0,0.259167,23505.8,41,llama-70b,24,0,54,564140,557425,6715
astropy__astropy-7746,0,0.0,18251.5,16,llama-70b,22,0,8,401532,397742,3790
django__django-12113,0,0.658747,1437414.0,45,llama-70b,0,0,86,1437414,1426068,11346
django__django-11797,0,0.54716,21313.2,47,llama-70b,56,0,34,1193540,1183429,10111
django__django-11742,0,0.0,13952.1,41,llama-70b,72,0,8,1004550,992448,12102
django__django-11019,0,0.216976,14526.7,28,llama-70b,32,0,20,464855,454958,9897
django__django-11564,0,0.0,54861.9,101,llama-70b,190,0,10,10423752,10405814,17938
django__django-11039,1,0.121067,18451.9,18,llama-70b,14,0,18,258326,254492,3834
astropy__astropy-12907,0,0.0,13595.0,20,llama-70b,28,0,10,380660,372622,8038
django__django-12125,0,0.0,4836.5,14,llama-70b,24,0,2,116076,113078,2998
django__django-11001,0,0.0,31229.8,85,llama-70b,98,0,70,3060518,3036772,23746
